-1.723238825798034668e-01,-2.917514881119132042e-03,3.424677550792694092e-01,3.647569939494132996e-02,6.218922883272171021e-02,-3.982028365135192871e-02,2.154518663883209229e-02,-1.693339645862579346e-01,-1.047700196504592896e-01,2.731461226940155029e-01,5.433858931064605713e-02,3.362967371940612793e-01,1.747519224882125854e-01,1.934908032417297363e-01,-1.359963864088058472e-01,-6.821164488792419434e-02,8.346177637577056885e-02,1.815165728330612183e-01,-1.991426795721054077e-01,7.903189957141876221e-02,1.824119128286838531e-02,2.173867821693420410e-01,-1.980219781398773193e-01,1.697292476892471313e-01,1.919749826192855835e-01,-1.515611410140991211e-01,-1.756674498319625854e-01,-2.778127789497375488e-01,-1.114573255181312561e-01,2.380033582448959351e-01,-5.255634710192680359e-02,-1.213786005973815918e-01,-4.338387027382850647e-02,1.032433062791824341e-01,2.534346878528594971e-01,4.694329202175140381e-02,2.025403268635272980e-02,1.617043465375900269e-01,-3.474606573581695557e-02,-1.442099362611770630e-01,-9.538891911506652832e-02,1.092352345585823059e-01,1.263994127511978149e-01,9.086208045482635498e-02,-8.980046957731246948e-02,-7.859179377555847168e-02,1.579539328813552856e-01,1.378683298826217651e-01,1.236656457185745239e-01,-1.469532400369644165e-01
-3.665769100189208984e-02,7.879234105348587036e-02,3.985099196434020996e-01,1.079655811190605164e-01,1.394283324480056763e-01,7.306629419326782227e-02,9.854818880558013916e-02,-1.369857490062713623e-01,-2.142707258462905884e-01,1.898020505905151367e-01,2.012565582990646362e-01,-1.661744117736816406e-01,1.653981506824493408e-01,-1.838509738445281982e-01,2.469504773616790771e-01,-2.112289965152740479e-01,-2.181893587112426758e-01,6.264349073171615601e-02,-1.536548584699630737e-01,1.210207641124725342e-01,3.238472342491149902e-01,-8.230885118246078491e-02,-3.635396435856819153e-02,-2.048649340867996216e-01,-3.706707060337066650e-02,-5.774262547492980957e-02,8.967340737581253052e-02,1.206318885087966919e-01,-1.265620291233062744e-01,8.031558245420455933e-02,1.914596110582351685e-01,1.779806166887283325e-01,4.577148333191871643e-02,-1.747906208038330078e-04,1.052153110504150391e-01,4.767625033855438232e-02,2.177744805812835693e-01,7.602907717227935791e-02,-2.055406868457794189e-01,-5.230239033699035645e-02,1.660581529140472412e-01,6.848027557134628296e-02,1.493699103593826294e-01,1.610412895679473877e-01,1.971363723278045654e-01,2.021931856870651245e-01,1.013865619897842407e-01,4.925539717078208923e-02,-1.182161122560501099e-01,2.237652242183685303e-02
-8.322212100028991699e-02,2.364694327116012573e-01,8.149300515651702881e-02,3.123503178358078003e-02,6.892577558755874634e-02,1.067055538296699524e-01,1.729833334684371948e-01,-1.237058565020561218e-01,1.700096763670444489e-03,1.354669630527496338e-01,-5.021953582763671875e-02,1.443721260875463486e-02,2.368012964725494385e-01,2.775589525699615479e-01,-1.024872288107872009e-01,-1.260394155979156494e-01,1.551353633403778076e-01,2.922459244728088379e-01,-1.126380562782287598e-01,1.068207174539566040e-01,-1.266020387411117554e-01,2.673739492893218994e-01,-8.932583965361118317e-03,5.567957833409309387e-02,-2.018556147813796997e-01,-1.133581250905990601e-01,3.091528117656707764e-01,-7.874535769224166870e-02,2.394050210714340210e-01,1.071505099534988403e-01,3.187863156199455261e-02,-2.389668375253677368e-01,2.152153700590133667e-01,1.813278943300247192e-01,1.080917939543724060e-01,1.548033505678176880e-01,2.423426657915115356e-01,-1.363334804773330688e-01,1.329745799303054810e-01,-2.816706895828247070e-03,-6.579834222793579102e-02,-4.535660147666931152e-02,-2.106896638870239258e-01,-6.520988792181015015e-02,-1.154973823577165604e-02,-1.205675601959228516e-01,-1.764888167381286621e-01,7.767523825168609619e-02,4.408803582191467285e-02,-1.613622009754180908e-01
5.404113233089447021e-02,-6.568480283021926880e-02,-2.273475937545299530e-02,-2.895471155643463135e-01,-3.742529749870300293e-01,1.168461218476295471e-01,2.217367440462112427e-01,1.589927226305007935e-01,1.608230471611022949e-01,-2.750034928321838379e-01,3.327892720699310303e-02,3.879257291555404663e-02,5.371992662549018860e-02,3.987718224525451660e-01,-3.633008301258087158e-01,-2.049180120229721069e-01,1.830262392759323120e-01,2.747783958911895752e-01,-1.729364395141601562e-01,1.233433857560157776e-01,-3.074905574321746826e-01,1.511714011430740356e-01,-8.844178915023803711e-02,3.912053257226943970e-02,-4.899406433105468750e-02,1.689735203981399536e-01,-2.095268815755844116e-01,-3.971804082393646240e-01,2.947553396224975586e-01,5.694195255637168884e-02,-3.599811792373657227e-01,4.080720245838165283e-02,5.761853605508804321e-02,1.283465176820755005e-01,3.376989364624023438e-01,-5.146586894989013672e-02,-3.823537230491638184e-01,1.554837971925735474e-01,-3.056710958480834961e-02,-1.009281277656555176e-01,1.496266853064298630e-02,-3.284531533718109131e-01,3.562574088573455811e-02,-9.062711894512176514e-02,-3.717365562915802002e-01,-2.681558132171630859e-01,-5.713753402233123779e-02,3.232164680957794189e-01,3.968915715813636780e-02,-3.009337186813354492e-02
2.883629500865936279e-02,2.614494785666465759e-02,3.341947495937347412e-01,6.911236792802810669e-02,-1.941463351249694824e-01,-8.580735884606838226e-03,-3.290213644504547119e-02,-1.346565783023834229e-01,2.998442947864532471e-01,3.702634945511817932e-02,-2.422236502170562744e-01,-2.399411983788013458e-02,-8.496652543544769287e-02,-5.511874705553054810e-02,-2.313908040523529053e-01,1.691974252462387085e-01,-4.753646999597549438e-02,2.943685650825500488e-01,1.472023278474807739e-01,2.679882049560546875e-01,9.568075835704803467e-02,2.075211852788925171e-01,6.920401006937026978e-02,3.094373643398284912e-01,4.682917892932891846e-02,1.226597875356674194e-01,1.127597689628601074e-01,2.591278776526451111e-02,-2.396209910511970520e-02,2.764459550380706787e-01,-1.560496687889099121e-01,-1.598634123802185059e-01,7.201991230249404907e-02,-1.132055819034576416e-01,8.756104111671447754e-02,-1.602046340703964233e-01,1.352876424789428711e-01,1.126511245965957642e-01,1.587384492158889771e-01,-1.878679096698760986e-01,1.114578917622566223e-01,2.028984874486923218e-01,-1.325444579124450684e-01,1.186642050743103027e-01,7.858861237764358521e-02,7.549045234918594360e-02,-4.164507985115051270e-02,3.258447349071502686e-01,-2.622673213481903076e-01,-2.444358617067337036e-01
-1.685199737548828125e-01,-1.548376083374023438e-01,-5.458474904298782349e-02,-6.354781985282897949e-02,-1.936222165822982788e-01,3.283353149890899658e-02,1.619511097669601440e-01,1.960647553205490112e-01,-3.569284379482269287e-01,4.361296817660331726e-02,9.982405602931976318e-02,-2.856282293796539307e-01,1.170717999339103699e-01,5.803546309471130371e-02,-2.070621848106384277e-01,-4.315869510173797607e-02,-3.409124314785003662e-01,-1.034564226865768433e-01,-1.610390543937683105e-01,-3.209719657897949219e-01,3.679994121193885803e-02,-1.765876449644565582e-02,1.446901857852935791e-01,-1.584751009941101074e-01,-2.345638573169708252e-01,1.375604718923568726e-01,4.007888957858085632e-02,2.354013770818710327e-01,-1.162593364715576172e-01,-1.390008721500635147e-02,2.229388952255249023e-01,-9.773333370685577393e-02,-8.615782111883163452e-02,2.096883207559585571e-01,1.014858260750770569e-01,-1.062516123056411743e-01,-1.125974655151367188e-01,-3.404508531093597412e-02,9.700532257556915283e-02,-1.124162971973419189e-01,1.950266808271408081e-01,-1.945512443780899048e-01,-2.151398360729217529e-01,-5.681953579187393188e-02,-3.136427998542785645e-01,-1.323455572128295898e-01,2.460910379886627197e-02,9.524964541196823120e-02,-1.503219157457351685e-01,1.553729921579360962e-01
1.872759610414505005e-01,2.127491682767868042e-01,-3.993514180183410645e-01,5.540486797690391541e-02,1.474405974149703979e-01,-1.300389170646667480e-01,7.297910749912261963e-02,-6.829112768173217773e-03,-2.095712870359420776e-01,-1.589900553226470947e-01,-1.460995376110076904e-01,2.260475978255271912e-02,-3.241228684782981873e-02,5.478531494736671448e-02,-2.542712390422821045e-01,-2.054008096456527710e-01,1.515234410762786865e-01,8.305799216032028198e-02,2.205969542264938354e-01,-1.722139418125152588e-01,-1.758816651999950409e-02,3.202979918569326401e-03,-8.890014886856079102e-02,1.572785228490829468e-01,-2.051829248666763306e-01,4.859928786754608154e-02,-1.867764890193939209e-01,-3.066869378089904785e-01,7.877980172634124756e-02,-1.851864457130432129e-01,-1.745989918708801270e-02,2.240221947431564331e-01,-2.049332112073898315e-01,-1.280176639556884766e-02,1.106636375188827515e-01,2.503822743892669678e-02,-2.419723123311996460e-01,-7.531845569610595703e-02,-1.642493903636932373e-01,1.858163028955459595e-01,9.126367978751659393e-03,1.127507686614990234e-01,-2.437015920877456665e-01,-1.068404465913772583e-01,-1.875442266464233398e-01,-1.114326789975166321e-01,1.110835522413253784e-01,2.102791517972946167e-01,-5.972314253449440002e-02,-1.924828886985778809e-01
1.952285021543502808e-01,2.135957926511764526e-01,1.700047999620437622e-01,1.760716140270233154e-01,3.643231093883514404e-01,1.325747668743133545e-01,2.119906395673751831e-01,1.605909615755081177e-01,-2.202042341232299805e-01,3.054605126380920410e-01,-3.552198410034179688e-03,-1.870295256376266479e-01,3.654736280441284180e-01,-2.434382289648056030e-01,2.742219269275665283e-01,-1.582756638526916504e-01,-2.989569902420043945e-01,-3.907110393047332764e-01,-2.015414834022521973e-01,-3.185094892978668213e-01,2.900402992963790894e-02,-2.968231737613677979e-01,1.796559197828173637e-03,-1.934891939163208008e-01,1.250907629728317261e-01,-3.923296928405761719e-02,3.043439090251922607e-01,2.266581356525421143e-01,2.059616707265377045e-02,-2.248750925064086914e-01,1.812201142311096191e-01,2.200505584478378296e-01,-3.254625797271728516e-01,2.226757556200027466e-01,-3.437721431255340576e-01,3.736795485019683838e-02,3.172136470675468445e-02,2.331488877534866333e-01,-9.838800132274627686e-02,1.277621835470199585e-01,1.716181933879852295e-01,2.657020092010498047e-01,-7.883590459823608398e-02,1.077526360750198364e-01,2.132667005062103271e-01,1.447709500789642334e-01,-1.762286424636840820e-01,-2.391424030065536499e-01,-1.424141973257064819e-01,-1.466884613037109375e-01
-1.108894795179367065e-01,1.271772831678390503e-01,7.669131457805633545e-02,8.803238719701766968e-02,1.415527462959289551e-01,-2.325654625892639160e-01,9.600259363651275635e-02,-2.682597935199737549e-02,5.031133070588111877e-02,7.289326936006546021e-02,-2.016555368900299072e-01,-2.364224940538406372e-01,2.694218158721923828e-01,-2.790693938732147217e-01,1.790108978748321533e-01,-2.121667265892028809e-01,-6.307699531316757202e-02,1.786061935126781464e-02,1.462558656930923462e-01,1.042562425136566162e-01,2.510191798210144043e-01,-1.968793570995330811e-01,1.294296085834503174e-01,-2.615116238594055176e-01,-1.451645493507385254e-01,-1.982609033584594727e-01,7.775213569402694702e-02,3.355986177921295166e-01,-1.082891970872879028e-01,-2.064352780580520630e-01,2.896393835544586182e-01,-1.370528042316436768e-01,-1.936510503292083740e-01,-1.410488486289978027e-01,1.726492047309875488e-01,2.119347006082534790e-01,2.154422998428344727e-01,-2.429828047752380371e-01,-6.116732954978942871e-02,1.258461028337478638e-01,1.814841777086257935e-01,1.974543184041976929e-01,1.153291761875152588e-02,-2.539048790931701660e-01,6.129074469208717346e-02,-6.007670238614082336e-02,1.418102532625198364e-01,2.520614303648471832e-02,2.334788739681243896e-01,-1.762579679489135742e-01
1.697304397821426392e-01,2.081673741340637207e-01,4.561454430222511292e-02,1.545558273792266846e-01,7.084102369844913483e-03,-1.806491464376449585e-01,1.130782067775726318e-02,-1.688200980424880981e-01,-1.461608111858367920e-01,7.392307370901107788e-02,-7.680416107177734375e-03,-3.368372470140457153e-02,2.076259702444076538e-01,1.427110582590103149e-01,-8.807063847780227661e-02,3.809972107410430908e-02,1.122044920921325684e-01,1.242278423160314560e-02,-9.040455520153045654e-02,9.411189705133438110e-02,2.425182908773422241e-01,-4.994424059987068176e-02,1.788128614425659180e-01,1.482722759246826172e-01,4.651619493961334229e-02,8.333145081996917725e-02,9.068021923303604126e-02,3.899680450558662415e-02,-3.710816428065299988e-02,1.555425673723220825e-01,2.889509126543998718e-02,1.413756459951400757e-01,-5.409095808863639832e-02,9.521953761577606201e-02,1.221935171633958817e-02,-1.986145079135894775e-01,5.870186910033226013e-02,-1.931864917278289795e-01,-1.621129810810089111e-01,2.353025972843170166e-02,-4.368447139859199524e-02,3.516402244567871094e-01,-2.235226333141326904e-01,-1.520396023988723755e-01,3.207886219024658203e-01,3.084623217582702637e-01,2.158050686120986938e-01,-1.386398226022720337e-01,1.580516099929809570e-01,2.257448285818099976e-01
-2.232361733913421631e-01,-1.635135263204574585e-01,1.050961092114448547e-01,-4.346687719225883484e-02,-1.613640338182449341e-01,2.277328222990036011e-01,1.989490836858749390e-01,6.107400357723236084e-02,8.330471068620681763e-02,5.695045460015535355e-03,-9.325326979160308838e-02,-1.061642765998840332e-01,-2.222608923912048340e-01,-8.710160106420516968e-02,-1.025008931756019592e-01,-1.431557536125183105e-02,8.985240757465362549e-02,-8.040962368249893188e-02,-2.002288103103637695e-01,-2.257603965699672699e-02,1.294596046209335327e-01,7.302856445312500000e-02,2.117796540260314941e-01,-1.638589799404144287e-02,-2.904911339282989502e-02,1.620698422193527222e-01,6.614311784505844116e-02,-1.705453395843505859e-01,3.385042846202850342e-01,1.418324112892150879e-01,-1.612348407506942749e-01,-1.163739860057830811e-01,2.831223607063293457e-01,-3.544406592845916748e-02,3.462271094322204590e-01,-1.215298026800155640e-01,-1.471569389104843140e-01,-1.716267615556716919e-01,8.436904847621917725e-02,-1.637623310089111328e-01,-1.102994754910469055e-01,1.049521267414093018e-01,-1.077292561531066895e-01,-2.499606013298034668e-01,-1.201951354742050171e-01,1.271199900656938553e-02,-2.172122299671173096e-01,3.386076688766479492e-01,1.479479521512985229e-01,-1.786419898271560669e-01
2.118168026208877563e-01,-6.605605036020278931e-02,-2.182755023241043091e-01,-2.699800133705139160e-01,1.244499608874320984e-01,-1.775331944227218628e-01,-3.928296267986297607e-02,-2.103748917579650879e-01,-3.443405628204345703e-01,-4.590529203414916992e-02,1.080094724893569946e-01,-2.526115775108337402e-01,1.857757717370986938e-01,-3.430001735687255859e-01,-1.420611888170242310e-01,1.360116451978683472e-01,-1.499347537755966187e-01,-3.628471195697784424e-01,7.104499638080596924e-02,-1.530810147523880005e-01,-1.729424595832824707e-01,-7.683350890874862671e-02,-1.006155312061309814e-01,-2.746906876564025879e-01,1.557482928037643433e-01,2.434260696172714233e-01,2.040143869817256927e-02,-1.600325852632522583e-01,-2.394985705614089966e-01,6.976717710494995117e-02,1.806456297636032104e-01,1.096041947603225708e-01,8.628027886152267456e-02,-2.215279042720794678e-01,-2.470505237579345703e-01,1.010378152132034302e-01,1.654154621064662933e-03,5.639643967151641846e-02,1.482852250337600708e-01,1.010590642690658569e-01,-8.914280682802200317e-02,-1.172299534082412720e-01,-1.600779592990875244e-01,2.296613156795501709e-01,2.213325910270214081e-02,1.727555543184280396e-01,2.318270355463027954e-01,-3.255619108676910400e-01,2.646462619304656982e-01,5.333945155143737793e-03
