-1.597843319177627563e-01,-2.030003368854522705e-01,-1.023172438144683838e-01,8.841357380151748657e-02,-9.235610812902450562e-02,2.539875209331512451e-01,-1.315309945493936539e-02,-2.586879432201385498e-01,1.112407371401786804e-01,3.931170105934143066e-01,-2.336987294256687164e-02,-1.125734671950340271e-01,-5.757559483754448593e-05,-6.257080007344484329e-03,3.996460437774658203e-01,-3.656767010688781738e-01,-2.293115407228469849e-01,4.413680434226989746e-01,3.224222688004374504e-03,-6.798978149890899658e-02,1.706935316324234009e-01,-6.289640069007873535e-02,-3.647735714912414551e-01,3.242210447788238525e-01,-1.596618443727493286e-01
-2.578762173652648926e-01,-1.998903453350067139e-01,-1.474443376064300537e-01,1.015658825635910034e-01,2.449924051761627197e-01,-1.709427833557128906e-01,4.539565742015838623e-01,4.807504415512084961e-01,3.474335419014096260e-03,-1.739677190780639648e-01,1.297976672649383545e-01,2.485594302415847778e-01,7.087957859039306641e-02,2.110737860202789307e-01,-1.264781057834625244e-01,3.741122484207153320e-01,4.413434565067291260e-01,-4.419781267642974854e-01,4.694697260856628418e-01,3.255852460861206055e-01,-3.653478026390075684e-01,-6.852039694786071777e-02,2.574185431003570557e-01,-3.643481135368347168e-01,5.524417757987976074e-01
3.306239098310470581e-02,-7.107890397310256958e-02,-2.964946329593658447e-01,3.196211457252502441e-01,2.809178233146667480e-01,1.830809712409973145e-01,5.595361813902854919e-03,8.536259829998016357e-02,3.471822738647460938e-01,-3.099608421325683594e-01,4.598493129014968872e-02,2.125570029020309448e-01,-2.180691957473754883e-01,-7.839057594537734985e-02,4.003901481628417969e-01,4.015703797340393066e-01,3.868372142314910889e-01,2.929246127605438232e-01,3.389442861080169678e-01,2.828432619571685791e-01,3.066993355751037598e-01,-9.088994003832340240e-03,3.772206231951713562e-02,-1.265987306833267212e-01,3.151499032974243164e-01
-9.667258709669113159e-02,-7.443367689847946167e-02,1.744959503412246704e-01,-3.186600804328918457e-01,-4.058817625045776367e-01,3.111726976931095123e-02,-5.262012481689453125e-01,-3.713864088058471680e-01,-6.042201519012451172e-01,4.593472778797149658e-01,-2.557358741760253906e-01,-7.317484915256500244e-02,1.506745219230651855e-01,-6.384497135877609253e-02,3.623157143592834473e-01,-5.467430353164672852e-01,-6.438374519348144531e-01,6.269295811653137207e-01,-4.130764007568359375e-01,-1.706597805023193359e-01,5.552088618278503418e-01,-1.179029047489166260e-01,-7.364282608032226562e-01,2.104086428880691528e-01,-7.218225002288818359e-01
-2.586155235767364502e-01,1.913751661777496338e-01,2.768495492637157440e-02,-1.798079609870910645e-01,-2.163392454385757446e-01,2.945833206176757812e-01,-5.988720804452896118e-02,-2.480367422103881836e-01,-2.375271916389465332e-01,3.512288928031921387e-01,1.666305959224700928e-01,-1.702445596456527710e-01,-1.876610666513442993e-01,-3.516270518302917480e-01,3.438203334808349609e-01,-7.658949494361877441e-02,-5.474677309393882751e-02,3.898713290691375732e-01,7.960586249828338623e-02,-2.012512087821960449e-01,-4.191035032272338867e-02,4.038747772574424744e-02,1.691288948059082031e-01,3.797218203544616699e-02,1.688639074563980103e-01
1.334037929773330688e-01,2.593791484832763672e-02,-5.594662204384803772e-02,-1.438322067260742188e-01,1.964515447616577148e-01,-3.964436426758766174e-02,-5.029691383242607117e-02,1.987788230180740356e-01,1.391818523406982422e-01,-3.852419853210449219e-01,-2.545422129333019257e-02,1.300420314073562622e-01,2.374312728643417358e-01,-8.773025125265121460e-02,-2.962440550327301025e-01,2.548008561134338379e-01,-1.711677163839340210e-01,-2.285963743925094604e-01,2.734105587005615234e-01,8.248716592788696289e-02,1.087340489029884338e-01,8.688753843307495117e-02,4.037362337112426758e-02,-2.315408289432525635e-01,7.295458018779754639e-02
2.563900351524353027e-01,2.448743879795074463e-01,2.966222763061523438e-01,-4.141121804714202881e-01,-1.360986530780792236e-01,-3.323149681091308594e-01,-2.898229062557220459e-01,2.253154059872031212e-03,-2.586509883403778076e-01,2.866402566432952881e-01,2.197896838188171387e-01,-4.093630984425544739e-02,4.683234542608261108e-02,-1.434601396322250366e-01,-2.397563904523849487e-01,-2.881226316094398499e-02,-2.932558059692382812e-01,2.583245933055877686e-01,-4.358091056346893311e-01,6.957349181175231934e-02,-1.731538921594619751e-01,-3.102025985717773438e-01,-1.271666139364242554e-01,-5.101412534713745117e-02,-4.393345415592193604e-01
-2.777613997459411621e-01,-1.683581769466400146e-01,9.820798039436340332e-02,8.177231550216674805e-01,3.333306312561035156e-01,-6.911462545394897461e-01,1.500313580036163330e-01,4.976385235786437988e-01,3.136122226715087891e-01,-5.409027934074401855e-01,1.309690028429031372e-01,2.145692557096481323e-01,-2.432321757078170776e-01,4.035855531692504883e-01,-2.536155581474304199e-01,3.995607197284698486e-01,2.629643380641937256e-01,-7.322809100151062012e-01,4.861576259136199951e-01,4.519551992416381836e-01,-6.917264461517333984e-01,1.170875802636146545e-01,5.453362464904785156e-01,-6.785270571708679199e-01,8.375906944274902344e-01
-1.223235726356506348e-01,-2.773100137710571289e-01,-2.378061562776565552e-01,2.057675570249557495e-01,1.596291363239288330e-02,-2.724777460098266602e-01,3.726879656314849854e-01,2.723369002342224121e-01,3.905339837074279785e-01,-2.456489056348800659e-01,-1.584257185459136963e-01,-1.663970202207565308e-01,-8.263207226991653442e-02,3.912584856152534485e-02,-2.516582012176513672e-01,4.229294359683990479e-01,4.077420234680175781e-01,-5.178828537464141846e-02,2.167889326810836792e-01,3.717791140079498291e-01,-1.820688545703887939e-01,1.955128759145736694e-01,4.438076913356781006e-01,-8.627165108919143677e-03,4.575650990009307861e-01
1.969686597585678101e-01,-1.634559780359268188e-01,1.032302230596542358e-01,4.035201668739318848e-01,4.074316620826721191e-01,-2.513510882854461670e-01,7.063113152980804443e-02,-7.673370093107223511e-02,8.908507227897644043e-02,-3.162905275821685791e-01,1.686714291572570801e-01,8.964015170931816101e-03,-8.544571697711944580e-02,3.602774143218994141e-01,5.809004232287406921e-02,3.415170907974243164e-01,3.594857156276702881e-01,-9.674683213233947754e-02,5.632486194372177124e-02,-1.678759008646011353e-01,-6.252995133399963379e-02,-6.367287039756774902e-02,1.350615471601486206e-01,-3.682748973369598389e-01,3.023746013641357422e-01
1.299762576818466187e-01,-3.215895965695381165e-02,-1.988083869218826294e-01,-7.431402802467346191e-02,-1.590347141027450562e-01,1.901925355195999146e-01,-3.477252721786499023e-01,-4.986151456832885742e-01,5.431663990020751953e-02,2.463493794202804565e-01,-2.127296477556228638e-01,-2.398392558097839355e-01,-8.094865828752517700e-02,-3.993342518806457520e-01,3.244953155517578125e-01,-2.454541772603988647e-01,-2.425717413425445557e-01,2.648945450782775879e-01,1.192497760057449341e-01,-4.117560982704162598e-01,4.224796593189239502e-01,-3.903394341468811035e-01,1.079971715807914734e-01,4.508011937141418457e-01,1.285428404808044434e-01
3.650042042136192322e-02,3.643605113029479980e-02,-2.262108027935028076e-01,2.981319129467010498e-01,-4.201675206422805786e-02,-2.090282142162322998e-01,-3.844557702541351318e-02,3.650478720664978027e-01,2.739053368568420410e-01,-3.887261450290679932e-01,1.398568004369735718e-01,-1.668500155210494995e-01,-2.460294216871261597e-01,3.120232820510864258e-01,-3.128184378147125244e-01,-2.426094561815261841e-02,3.754546046257019043e-01,-2.073025703430175781e-01,-1.393839567899703979e-01,3.671710193157196045e-01,-3.258207738399505615e-01,2.138474285602569580e-01,-1.961355954408645630e-01,-1.758318841457366943e-01,-1.228381171822547913e-01
6.443181633949279785e-02,-3.909057006239891052e-02,-2.246474325656890869e-01,1.021166890859603882e-01,2.161165326833724976e-01,-3.995134532451629639e-01,-5.088105425238609314e-02,1.085431054234504700e-01,4.350927472114562988e-02,-1.705306321382522583e-01,-3.599809482693672180e-02,1.462301909923553467e-01,-7.343278825283050537e-02,6.484261155128479004e-02,-2.129493504762649536e-01,-2.179643064737319946e-01,-7.576871663331985474e-02,-5.430178046226501465e-01,1.116115897893905640e-01,1.541050821542739868e-01,-2.928270101547241211e-01,7.510653138160705566e-02,4.005958884954452515e-02,-1.004423126578330994e-01,-5.649116262793540955e-02
