-1.207104027271270752e-01,-1.350679099559783936e-01,3.907930850982666016e-02,-3.753167390823364258e-02,-6.660233438014984131e-02,-1.954994797706604004e-01,-1.431779116392135620e-01,-5.152752995491027832e-02,-2.681868076324462891e-01,2.062040567398071289e-02,-3.984974324703216553e-02,2.421342432498931885e-01,-4.183045029640197754e-02,-2.269321680068969727e-02,2.351246178150177002e-01,9.542235732078552246e-02,1.798261106014251709e-01,2.125676870346069336e-01,2.293375432491302490e-01,-6.040176749229431152e-02,1.356477141380310059e-01,-2.374668121337890625e-01,6.395450234413146973e-02,-1.790468394756317139e-01,-1.708365678787231445e-01
-5.711781978607177734e-02,2.774465382099151611e-01,4.408103227615356445e-02,-1.354719251394271851e-01,-2.196366153657436371e-02,2.515699565410614014e-01,-1.275019049644470215e-01,2.103566825389862061e-01,1.355825066566467285e-01,2.531672716140747070e-01,6.983307003974914551e-02,1.876250058412551880e-01,6.639423966407775879e-02,2.635074555873870850e-01,3.419182449579238892e-02,-5.351038277149200439e-02,-1.208642125129699707e-01,7.106700539588928223e-02,1.614814400672912598e-01,1.662780940532684326e-01,-1.980671435594558716e-01,7.830896973609924316e-02,1.276344060897827148e-01,-3.584295511245727539e-03,-1.771198213100433350e-01
2.974242866039276123e-01,6.574650108814239502e-02,3.351388871669769287e-01,3.013574481010437012e-01,1.691699028015136719e-01,1.960358023643493652e-01,1.584227383136749268e-01,2.798183858394622803e-01,-1.550831645727157593e-01,1.017792802304029465e-02,3.610745072364807129e-01,2.463386505842208862e-01,-2.230770140886306763e-02,4.789518937468528748e-02,1.990243494510650635e-01,2.265022248029708862e-01,1.467183232307434082e-02,1.062587499618530273e-01,1.078623533248901367e-01,1.108439862728118896e-01,2.033073455095291138e-01,-2.461096495389938354e-01,3.995096087455749512e-01,-2.763857543468475342e-01,-7.361998781561851501e-03
6.084909290075302124e-02,-3.598295748233795166e-01,2.513611316680908203e-01,2.151100933551788330e-01,3.305788040161132812e-01,1.644332893192768097e-02,2.127928733825683594e-01,-4.461744427680969238e-02,1.849655508995056152e-01,-9.848315268754959106e-02,9.174090623855590820e-02,-2.547679841518402100e-02,-3.201391100883483887e-01,1.518053561449050903e-01,3.243673592805862427e-02,2.777478098869323730e-01,8.102276921272277832e-02,6.812959909439086914e-02,1.978785544633865356e-01,3.355058431625366211e-01,3.975473344326019287e-01,-1.198466941714286804e-01,-1.310242563486099243e-01,5.665332078933715820e-03,2.736161053180694580e-01
-1.379649639129638672e-01,-2.998923361301422119e-01,2.145234644412994385e-01,1.578548401594161987e-01,3.470947742462158203e-01,-1.777204871177673340e-01,9.432223439216613770e-02,-4.464401900768280029e-01,-2.037578076124191284e-01,-2.651165127754211426e-01,3.063954412937164307e-01,3.910774588584899902e-01,-8.360709995031356812e-02,-1.971856132149696350e-02,-3.197051584720611572e-01,-6.697712093591690063e-02,-6.268827617168426514e-02,9.256985783576965332e-02,8.801289834082126617e-03,6.427262444049119949e-03,2.103421092033386230e-01,-2.320465445518493652e-02,-3.281347155570983887e-01,1.260382235050201416e-01,-7.721892744302749634e-02
-1.204521954059600830e-01,-5.524767562747001648e-02,1.027010977268218994e-01,-1.828000843524932861e-01,6.180799752473831177e-02,-1.653892099857330322e-01,2.000918686389923096e-01,2.415225207805633545e-01,5.072638392448425293e-02,4.809319972991943359e-03,-2.596884667873382568e-01,1.675122082233428955e-01,2.626036405563354492e-01,1.840079873800277710e-01,-1.148138865828514099e-01,-2.606405913829803467e-01,3.261727094650268555e-02,2.201242148876190186e-01,-1.148127689957618713e-01,1.037685424089431763e-01,-2.591119706630706787e-01,-1.021162495017051697e-01,-1.225139275193214417e-01,1.539866626262664795e-01,-2.031483650207519531e-01
-2.249183207750320435e-01,8.760178089141845703e-02,-1.539182662963867188e-02,-1.750088334083557129e-01,5.441617965698242188e-02,-1.355100125074386597e-01,3.988459706306457520e-02,1.834771037101745605e-02,-3.999041020870208740e-02,1.009821593761444092e-01,8.905407786369323730e-02,-1.919845640659332275e-01,-2.318595349788665771e-01,2.717144787311553955e-01,-4.865641891956329346e-02,-1.373258382081985474e-01,-2.424036562442779541e-01,-1.376609802246093750e-01,8.943906426429748535e-02,3.614816069602966309e-02,1.196866631507873535e-01,1.436048448085784912e-01,-5.428548157215118408e-02,1.072661578655242920e-01,1.638809144496917725e-01
-2.328920364379882812e-01,9.422188997268676758e-02,-1.142536401748657227e-01,1.925419270992279053e-01,2.576440572738647461e-02,-2.353400588035583496e-01,-1.142507344484329224e-01,1.794405281543731689e-01,1.069942116737365723e-01,-1.044537127017974854e-01,2.586055696010589600e-01,-1.778808236122131348e-01,1.902281045913696289e-01,7.295674085617065430e-02,2.044305801391601562e-01,-6.219357252120971680e-02,2.437324225902557373e-01,-2.500427067279815674e-01,-2.622288763523101807e-01,9.623676538467407227e-02,-2.811241447925567627e-01,-2.423021793365478516e-01,-7.822990417480468750e-03,-2.409061342477798462e-01,-4.135644435882568359e-02
5.781720951199531555e-02,1.756747215986251831e-01,4.757484793663024902e-02,9.355184435844421387e-02,1.651829332113265991e-01,-1.080060377717018127e-01,1.620036065578460693e-01,2.170469015836715698e-01,2.348069101572036743e-02,-1.635798811912536621e-01,-2.640708386898040771e-01,-3.469413816928863525e-01,-2.424394041299819946e-01,2.073241025209426880e-01,2.927970886230468750e-01,-5.045161116868257523e-03,-4.091784358024597168e-02,-1.950415372848510742e-01,-3.413225412368774414e-01,-6.833860874176025391e-01,-8.645725250244140625e-02,-3.790405392646789551e-02,-1.651809923350811005e-02,2.750987708568572998e-01,1.168022304773330688e-01
-5.478779599070549011e-02,-3.073133528232574463e-01,1.387680172920227051e-01,2.619170248508453369e-01,1.875393539667129517e-01,-1.799619346857070923e-01,-2.263750582933425903e-01,-2.499997466802597046e-01,6.120260059833526611e-02,1.355621665716171265e-01,2.451225966215133667e-01,2.017265111207962036e-01,-9.631837904453277588e-02,2.071421593427658081e-02,1.869841068983078003e-01,-6.626585125923156738e-02,7.222211360931396484e-02,1.582170426845550537e-01,2.250352650880813599e-01,1.519440412521362305e-01,1.844033151865005493e-01,-2.527065575122833252e-01,1.984604299068450928e-01,-2.194653153419494629e-01,5.917590111494064331e-03
