9.676505625247955322e-02
4.262261688709259033e-01
4.920478463172912598e-01
4.201864302158355713e-01
4.424127340316772461e-01
6.818219423294067383e-01
4.102890491485595703e-01
5.721619725227355957e-01
-3.327304124832153320e-02
-2.625651657581329346e-01
5.276088714599609375e-01
5.801197886466979980e-01
2.706491649150848389e-01
-4.576474726200103760e-01
-5.554720759391784668e-01
2.928332984447479248e-01
1.753924489021301270e-01
-1.067828536033630371e-01
5.219030380249023438e-01
5.161986351013183594e-01
3.831532001495361328e-01
1.954706460237503052e-01
-5.843297243118286133e-01
-4.026995301246643066e-01
-9.702942520380020142e-02
